PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1630625,Dalano,Banton,Dalano Banton,"Banton, Dalano",D. Banton,dalano-banton,1999-11-07T00:00:00,Nebraska,Canada,Nebraska/Canada,6-7,204.0,0,45.0,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,dalano_banton,2021.0,2021.0,Y,Y,Y,2021,2,46,N
1630627,Isaiah,Miller,Isaiah Miller,"Miller, Isaiah",I. Miller,isaiah-miller,1997-11-09T00:00:00,North Carolina-Greensboro,USA,North Carolina-Greensboro/USA,,,0,,,Inactive,Y,0,,,,,isaiah_miller,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630631,Jose,Alvarado,Jose Alvarado,"Alvarado, Jose",J. Alvarado,jose-alvarado,1998-04-12T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-0,179.0,0,15.0,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jose_alvarado,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630637,Carlik,Jones,Carlik Jones,"Jones, Carlik",C. Jones,carlik-jones,1997-12-23T00:00:00,Louisville,USA,Louisville/USA,6-0,174.0,0,,Guard,Inactive,Y,0,,,,,carlik_jones,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630639,A.J.,Lawson,A.J. Lawson,"Lawson, A.J.",A. Lawson,aj-lawson,2000-07-15T00:00:00,South Carolina,Canada,South Carolina/Canada,,,0,,,Inactive,Y,0,,,,,aj_lawson,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630640,MJ,Walker,MJ Walker,"Walker, MJ",M. Walker,mj-walker,1998-03-28T00:00:00,Florida State,USA,Florida State/USA,6-5,213.0,0,,Guard,Inactive,Y,0,,,,,mj_walker,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630642,Mitch,Ballock,Mitch Ballock,"Ballock, Mitch",M. Ballock,mitch-ballock,1998-07-02T00:00:00,Creighton,USA,Creighton/USA,,,0,,,Inactive,Y,0,,,,,mitch_ballock,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630643,Jay,Huff,Jay Huff,"Huff, Jay",J. Huff,jay-huff,1997-08-25T00:00:00,Virginia,USA,Virginia/USA,7-1,240.0,0,,Forward,Inactive,Y,0,,,,,jay_huff,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630644,Mac,McClung,Mac McClung,"McClung, Mac",M. McClung,mac-mcclung,1999-01-06T00:00:00,Texas Tech,USA,Texas Tech/USA,6-2,185.0,0,,Guard,Inactive,Y,0,,,,,mac_mcclung,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630645,Matt,Coleman III,Matt Coleman III,"Coleman III, Matt",M. Coleman III,matt-coleman-iii,1998-01-22T00:00:00,Texas,USA,Texas/USA,,,0,,,Inactive,Y,0,,,,,matt_coleman_iii,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630647,Eugene,Omoruyi,Eugene Omoruyi,"Omoruyi, Eugene",E. Omoruyi,eugene-omoruyi,1997-02-14T00:00:00,Oregon,Nigeria,Oregon/Nigeria,6-6,235.0,0,,Forward,Inactive,Y,0,,,,,eugene_omoruyi,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630648,Jordan,Schakel,Jordan Schakel,"Schakel, Jordan",J. Schakel,jordan-schakel,1998-06-13T00:00:00,San Diego State,USA,San Diego State/USA,6-6,200.0,0,,Guard,Inactive,Y,0,,,,,jordan_schakel,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630649,Stanley,Umude,Stanley Umude,"Umude, Stanley",S. Umude,stanley-umude,1999-04-12T00:00:00,Arkansas,USA,South Dakota/USA,,,0,,,Inactive,Y,0,,,,,stanley_umude,,,N,N,Y,Undrafted,Undrafted,Undrafted,N
1630651,Romeo,Weems,Romeo Weems,"Weems, Romeo",R. Weems,romeo-weems,2001-06-09T00:00:00,DePaul,USA,DePaul/USA,,,0,,,Inactive,Y,0,,,,,romeo_weems,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630652,Trevion,Williams,Trevion Williams,"Williams, Trevion",T. Williams,trevion-williams,2000-09-16T00:00:00,Purdue,USA,Purdue/USA,6-10,265.0,0,,Center,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,trevion_williams,2022.0,2022.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
1630658,Colin,Castleton,Colin Castleton,"Castleton, Colin",C. Castleton,colin-castleton,2000-05-25T00:00:00,Florida,USA,Florida/USA,6-10,250.0,0,14.0,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,colin_castleton,2023.0,2023.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
1630660,Kendric,Davis,Kendric Davis,"Davis, Kendric",K. Davis,kendric-davis,1999-05-14T00:00:00,Memphis,USA,Memphis/USA,,,0,,,Inactive,Y,0,,,,,kendric_davis,,,N,N,Y,Undrafted,Undrafted,Undrafted,N
1630678,Terry,Taylor,Terry Taylor,"Taylor, Terry",T. Taylor,terry-taylor,1999-09-23T00:00:00,Austin Peay,USA,Austin Peay/USA,6-5,230.0,0,32.0,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,terry_taylor,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630679,Ethan,Thompson,Ethan Thompson,"Thompson, Ethan",E. Thompson,ethan-thompson,1999-05-04T00:00:00,Oregon State,Puerto Rico,Oregon State/Puerto Rico,,,0,,,Inactive,Y,0,,,,,ethan_thompson,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630686,Georgios,Kalaitzakis,Georgios Kalaitzakis,"Kalaitzakis, Georgios",B. Kalaitzakis,georgios-kalaitzakis,1999-01-02T00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,6-7,192.0,0,,Forward,Inactive,Y,0,,,,,kalaitzakis_georgios,2021.0,2021.0,Y,Y,Y,2021,2,60,N
1630688,Ish,Wainright,Ish Wainright,"Wainright, Ish",I. Wainright,ish-wainright,1994-09-12T00:00:00,Baylor,USA,Baylor/USA,6-5,250.0,0,12.0,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,ish_wainwright,2021.0,2021.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630691,Jamorko,Pickett,Jamorko Pickett,"Pickett, Jamorko",J. Pickett,jamorko-pickett,1997-12-24T00:00:00,Georgetown,USA,Georgetown/USA,6-9,206.0,0,24.0,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jamorko_pickett,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630692,Jordan,Goodwin,Jordan Goodwin,"Goodwin, Jordan",J. Goodwin,jordan-goodwin,1998-10-23T00:00:00,St. Louis,USA,St. Louis/USA,6-3,200.0,0,,Guard,Inactive,Y,0,,,,,jordan_goodwin,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630693,Jaime,Echenique,Jaime Echenique,"Echenique, Jaime",J. Echenique,jaime-echenique,1997-04-27T00:00:00,Wichita State,Colombia,Wichita State/Colombia,6-10,258.0,0,,Center,Inactive,Y,0,,,,,jaime_echenique,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630695,Micah,Potter,Micah Potter,"Potter, Micah",M. Potter,micah-potter,1998-04-06T00:00:00,Wisconsin,USA,Wisconsin/USA,6-10,248.0,0,,Center,Inactive,Y,0,,,,,micah_potter,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630696,Dru,Smith,Dru Smith,"Smith, Dru",D. Smith,dru-smith,1997-12-30T00:00:00,Missouri,USA,Missouri/USA,,,0,,,Inactive,Y,0,,,,,dru_smith,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630698,Kevin,Pangos,Kevin Pangos,"Pangos, Kevin",K. Pangos,kevin-pangos,1993-01-26T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-1,179.0,0,6.0,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,kevin_pangos,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630699,MarJon,Beauchamp,MarJon Beauchamp,"Beauchamp, MarJon",M. Beauchamp,marjon-beauchamp,2000-10-12T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-6,199.0,0,,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,marjon_beauchamp,2021.0,2022.0,Y,N,Y,2022,1,24,N
1630700,Dyson,Daniels,Dyson Daniels,"Daniels, Dyson",D. Daniels,dyson-daniels,2003-03-17T00:00:00,NBA G League Ignite,Australia,NBA G League Ignite/Australia,6-6,199.0,0,11.0,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,dyson_daniels,2021.0,2022.0,Y,N,Y,2022,1,8,N
1630701,Michael,Foster Jr.,Michael Foster Jr.,"Foster Jr., Michael",M. Foster Jr.,michael-foster-jr,2003-01-16T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-8,250.0,0,35.0,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,michael_foster_jr,2022.0,2022.0,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630702,Jaden,Hardy,Jaden Hardy,"Hardy, Jaden",J. Hardy,jaden-hardy,2002-07-05T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-3,198.0,0,3.0,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,jaden_hardy,2021.0,2022.0,Y,N,Y,2022,2,37,N
1630703,Scoot,Henderson,Scoot Henderson,"Henderson, Scoot",S. Henderson,scoot-henderson,2004-02-03T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-3,195.0,0,,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,scoot_henderson,2021.0,2023.0,Y,N,Y,2023,1,3,N
1630707,Malik,Ellison,Malik Ellison,"Ellison, Malik",M. Ellison,malik-ellison,1996-08-17T00:00:00,Hartford,USA,Hartford/USA,,,0,,,Inactive,Y,0,,,,,malik_ellison,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630758,Aleem,Ford,Aleem Ford,"Ford, Aleem",A. Ford,aleem-ford,1997-12-22T00:00:00,Wisconsin,USA,Wisconsin/USA,6-8,220.0,0,,Forward,Inactive,Y,0,,,,,aleem_ford,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630787,Cameron,McGriff,Cameron McGriff,"McGriff, Cameron",C. McGriff,cameron-mcgriff,1997-09-30T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-7,220.0,0,,Forward,Inactive,Y,0,,,,,cameron_mcgriff,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630792,Malcolm,Hill,Malcolm Hill,"Hill, Malcolm",M. Hill,malcolm-hill,1995-10-26T00:00:00,Illinois,USA,Illinois/USA,6-6,220.0,0,,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,malcolm_hill,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630835,LJ,Figueroa,LJ Figueroa,"Figueroa, LJ",L. Figueroa,lj-figueroa,1998-03-28T00:00:00,Oregon,USA,Oregon/USA,,,0,,,Inactive,Y,0,,,,,lj_figueroa,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630846,Olivier,Sarr,Olivier Sarr,"Sarr, Olivier",O. Sarr,olivier-sarr,1999-02-20T00:00:00,Kentucky,France,Kentucky/France,7-0,240.0,0,,Center,Inactive,Y,0,,,,,olivier_sarr,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630929,Henri,Drell,Henri Drell,"Drell, Henri",H. Drell,henri-drell,2000-04-25T00:00:00,                                   ,Estonia,Estonia/Estonia,,,0,,,Inactive,Y,0,,,,,henri_drell,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630994,Gabriel,Lundberg,Gabriel Lundberg,"Lundberg, Gabriel",G. Lundberg,gabriel-lundberg,1994-12-04T00:00:00,                                   ,Denmark,,6-4,203.0,0,19.0,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,gabriel_lundberg,2021.0,2021.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1631093,Jaden,Ivey,Jaden Ivey,"Ivey, Jaden",J. Ivey,jaden-ivey,2002-02-13T00:00:00,Purdue,USA,Purdue/USA,6-4,195.0,0,23.0,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jaden_ivey,2022.0,2022.0,N,N,Y,2022,1,5,N
1631094,Paolo,Banchero,Paolo Banchero,"Banchero, Paolo",P. Banchero,paolo-banchero,2002-11-12T00:00:00,Duke,USA,Duke/USA,6-10,250.0,0,5.0,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,paolo_banchero,2022.0,2022.0,N,N,Y,2022,1,1,N
1631095,Jabari,Smith Jr.,Jabari Smith Jr.,"Smith Jr., Jabari",J. Smith Jr.,jabari-smith-jr,2003-05-13T00:00:00,Auburn,USA,Auburn/USA,6-10,220.0,0,,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jabari_smith,2022.0,2022.0,N,N,Y,2022,1,3,N
1631096,Chet,Holmgren,Chet Holmgren,"Holmgren, Chet",C. Holmgren,chet-holmgren,2002-05-01T00:00:00,Gonzaga,USA,Gonzaga/USA,7-1,195.0,0,7.0,Center-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,chet_holmgren,2022.0,2023.0,N,N,Y,2022,1,2,N
1631097,Bennedict,Mathurin,Bennedict Mathurin,"Mathurin, Bennedict",B. Mathurin,bennedict-mathurin,2002-06-19T00:00:00,Arizona,USA,Arizona/USA,6-5,210.0,0,0.0,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,tmp_bennedict_mathurin,2022.0,2022.0,N,N,Y,2022,1,6,N
1631098,Johnny,Davis,Johnny Davis,"Davis, Johnny",J. Davis,johnny-davis,2002-02-27T00:00:00,Wisconsin,USA,Wisconsin/USA,6-5,195.0,0,1.0,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,tmp_johnny_davis,2022.0,2022.0,N,N,Y,2022,1,10,N
1631099,Keegan,Murray,Keegan Murray,"Murray, Keegan",K. Murray,keegan-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,225.0,0,13.0,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,keegan_murray,2022.0,2022.0,N,N,Y,2022,1,4,N
1631100,AJ,Griffin,AJ Griffin,"Griffin, AJ",A. Griffin,aj-griffin,2003-08-25T00:00:00,Duke,USA,Duke/USA,6-6,220.0,0,14.0,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,aj_griffin,2022.0,2022.0,N,N,Y,2022,1,16,N
1631101,Shaedon,Sharpe,Shaedon Sharpe,"Sharpe, Shaedon",S. Sharpe,shaedon-sharpe,2003-05-30T00:00:00,Kentucky,Canada,Kentucky/Canada,6-6,200.0,0,,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,shaedon_sharpe,2022.0,2022.0,N,N,Y,2022,1,7,N
1631102,TyTy,Washington Jr.,TyTy Washington Jr.,"Washington Jr., TyTy",T. Washington Jr.,tyty-washington-jr,2001-11-15T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195.0,0,,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,tyty_washington,2022.0,2022.0,N,N,Y,2022,1,29,N
1631103,Malaki,Branham,Malaki Branham,"Branham, Malaki",M. Branham,malaki-branham,2003-05-12T00:00:00,Ohio State,USA,Ohio State/USA,6-5,180.0,0,,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,malaki_branham,2022.0,2022.0,N,N,Y,2022,1,20,N
1631104,Blake,Wesley,Blake Wesley,"Wesley, Blake",B. Wesley,blake-wesley,2003-03-16T00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,185.0,0,,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,blake_wesley,2022.0,2022.0,N,N,Y,2022,1,25,N
1631105,Jalen,Duren,Jalen Duren,"Duren, Jalen",J. Duren,jalen-duren,2003-11-18T00:00:00,Memphis,USA,Memphis/USA,6-11,250.0,0,0.0,Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jalen_duren,2022.0,2022.0,N,N,Y,2022,1,13,N
1631106,Tari,Eason,Tari Eason,"Eason, Tari",T. Eason,tari-eason,2001-05-10T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,215.0,0,,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,tari_eason,2022.0,2022.0,N,N,Y,2022,1,17,N
1631107,Nikola,Jovic,Nikola Jovic,"Jovic, Nikola",N. Jovic,nikola-jovic,2003-06-09T00:00:00,                                   ,Serbia,Mega Basket/Serbia,6-10,205.0,0,5.0,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,nikola_jovic,2022.0,2022.0,N,N,Y,2022,1,27,N
1631108,Max,Christie,Max Christie,"Christie, Max",M. Christie,max-christie,2003-02-10T00:00:00,Michigan State,USA,Michigan State/USA,6-6,190.0,0,10.0,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,max_christie,2022.0,2022.0,N,N,Y,2022,2,35,N
1631109,Mark,Williams,Mark Williams,"Williams, Mark",M. Williams,mark-williams,2001-12-16T00:00:00,Duke,USA,Duke/USA,7-0,240.0,0,,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,mark_williams,2022.0,2022.0,N,N,Y,2022,1,15,N
1631110,Jeremy,Sochan,Jeremy Sochan,"Sochan, Jeremy",J. Sochan,jeremy-sochan,2003-05-20T00:00:00,Baylor,Poland,Baylor/Poland,6-9,230.0,0,,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,jeremy_sochan,2022.0,2022.0,N,N,Y,2022,1,9,N
1631111,Wendell,Moore Jr.,Wendell Moore Jr.,"Moore Jr., Wendell",W. Moore Jr.,wendell-moore-jr,2001-09-18T00:00:00,Duke,USA,Duke/USA,6-5,215.0,0,7.0,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,wendell_moore,2022.0,2022.0,N,N,Y,2022,1,26,N
1631112,Kendall,Brown,Kendall Brown,"Brown, Kendall",K. Brown,kendall-brown,2003-05-11T00:00:00,Baylor,USA,Baylor/USA,6-7,205.0,0,10.0,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,kendall_brown,2022.0,2022.0,N,N,Y,2022,2,48,N
1631113,Kennedy,Chandler,Kennedy Chandler,"Chandler, Kennedy",K. Chandler,kennedy-chandler,2002-09-16T00:00:00,Tennessee,USA,Tennessee/USA,6-1,170.0,0,,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,kennedy_chandler,2022.0,2022.0,N,N,Y,2022,2,38,N
1631114,Jalen,Williams,Jalen Williams,"Williams, Jalen",J. Williams,jalen-williams,2001-04-14T00:00:00,Santa Clara,USA,Santa Clara/USA,6-6,195.0,0,8.0,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jalen_williams,2022.0,2022.0,N,N,Y,2022,1,12,N
1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,,,0,,,Inactive,Y,0,,,,,orlando_robinson,,,N,N,Y,Undrafted,Undrafted,Undrafted,N
1631116,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,"Baldwin Jr., Patrick",P. Baldwin Jr.,patrick-baldwin-jr,2002-11-18T00:00:00,Wisconsin-Milwaukee,USA,Wisconsin-Milwaukee/USA,6-9,220.0,0,7.0,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,patrick_baldwin_jr,2022.0,2022.0,N,N,Y,2022,1,28,N
1631117,Walker,Kessler,Walker Kessler,"Kessler, Walker",W. Kessler,walker-kessler,2001-07-26T00:00:00,Auburn,USA,Auburn/USA,7-1,245.0,0,,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,walker_kessler,2022.0,2022.0,N,N,Y,2022,1,22,N
1631119,Jaylin,Williams,Jaylin Williams,"Williams, Jaylin",J. Williams,jaylin-williams,2002-06-29T00:00:00,Arkansas,USA,Arkansas/USA,6-10,240.0,0,6.0,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jaylin_williams,2022.0,2022.0,N,N,Y,2022,2,34,N
1631120,JD,Davison,JD Davison,"Davison, JD",J. Davison,jd-davison,2002-10-03T00:00:00,Alabama,USA,Alabama/USA,6-3,195.0,0,,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jd_davison,2022.0,2022.0,N,N,Y,2022,2,53,N
1631121,Bryce,McGowens,Bryce McGowens,"McGowens, Bryce",B. McGowens,bryce-mcgowens,2002-11-08T00:00:00,Nebraska,USA,Nebraska/USA,6-6,175.0,0,,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,bryce_mcgowens,2022.0,2022.0,N,N,Y,2022,2,40,N
1631122,Gabe,Brown,Gabe Brown,"Brown, Gabe",G. Brown,gabe-brown,2000-03-05T00:00:00,Michigan State,USA,Michigan State/USA,6-8,215.0,0,,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,gabe_brown,2022.0,2022.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
1631123,Jamaree,Bouyea,Jamaree Bouyea,"Bouyea, Jamaree",J. Bouyea,jamaree-bouyea,1999-06-27T00:00:00,San Francisco,USA,San Francisco/USA,,,0,,,Inactive,Y,0,,,,,jamaree_bouyea,,,N,N,Y,Undrafted,Undrafted,Undrafted,N
1631124,Julian,Strawther,Julian Strawther,"Strawther, Julian",J. Strawther,julian-strawther,2002-04-18T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,205.0,0,,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,julian_strawther,2023.0,2023.0,N,N,Y,2023,1,29,N
1631128,Christian,Braun,Christian Braun,"Braun, Christian",C. Braun,christian-braun,2001-04-17T00:00:00,Kansas,USA,Kansas/USA,6-6,220.0,0,0.0,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,christian_braun,2022.0,2022.0,N,N,Y,2022,1,21,N
1631131,Oscar,Tshiebwe,Oscar Tshiebwe,"Tshiebwe, Oscar",O. Tshiebwe,oscar-tshiebwe,1999-11-27T00:00:00,Kentucky,DRC,Kentucky/DRC,6-8,255.0,0,44.0,Forward-Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,tmp_oscar_tshiebwe,2023.0,2023.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
1631132,Christian,Koloko,Christian Koloko,"Koloko, Christian",C. Koloko,christian-koloko,2000-06-20T00:00:00,Arizona,Cameroon,Arizona/Cameroon,7-1,230.0,0,,Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,christian_koloko,2022.0,2022.0,N,N,Y,2022,2,33,N
1631133,Jabari,Walker,Jabari Walker,"Walker, Jabari",J. Walker,jabari-walker,2002-07-30T00:00:00,Colorado,USA,Colorado/USA,6-8,200.0,0,,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jabari_walker,2022.0,2022.0,N,N,Y,2022,2,57,N
1631157,Ryan,Rollins,Ryan Rollins,"Rollins, Ryan",R. Rollins,ryan-rollins,2002-07-03T00:00:00,Toledo,USA,Toledo/USA,6-4,180.0,0,2.0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,ryan_rollins,2022.0,2022.0,N,N,Y,2022,2,44,N
1631159,Leonard,Miller,Leonard Miller,"Miller, Leonard",L. Miller,leonard-miller,2003-11-26T00:00:00,NBA G League Ignite,Canada,NBA G League Ignite/Canada,6-10,210.0,0,,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,leonard_miller,2022.0,2023.0,Y,N,Y,2023,2,33,N
1631160,Jordan,Hall,Jordan Hall,"Hall, Jordan",J. Hall,jordan-hall,2002-01-14T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-7,215.0,0,,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,tmp_jordan_hall,2022.0,2022.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
1631165,Keon,Ellis,Keon Ellis,"Ellis, Keon",K. Ellis,keon-ellis,2000-01-08T00:00:00,Alabama,USA,Alabama/USA,6-6,175.0,0,23.0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,keon_ellis,2022.0,2022.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
1631166,Drew,Timme,Drew Timme,"Timme, Drew",D. Timme,drew-timme,2000-09-09T00:00:00,Gonzaga,USA,Gonzaga/USA,,,0,,,Inactive,Y,0,,,,,drew_timme,,,N,N,Y,Undrafted,Undrafted,Undrafted,N
1631167,Izaiah,Brockington,Izaiah Brockington,"Brockington, Izaiah",I. Brockington,izaiah-brockington,1999-07-12T00:00:00,Iowa State,USA,Iowa State/USA,6-4,196.0,0,,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,izaiah_brockington,2023.0,2023.0,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1631169,Josh,Minott,Josh Minott,"Minott, Josh",J. Minott,josh-minott,2002-11-25T00:00:00,Memphis,USA,Memphis/USA,6-8,205.0,0,8.0,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_minott,2022.0,2022.0,N,N,Y,2022,2,45,N
1631170,Jaime,Jaquez Jr.,Jaime Jaquez Jr.,"Jaquez Jr., Jaime",J. Jaquez Jr.,jaime-jaquez-jr,2001-02-18T00:00:00,UCLA,USA,UCLA/USA,6-6,225.0,0,,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,jamie_jaquez_jr,2023.0,2023.0,N,N,Y,2023,1,18,N
1631171,Justin,Lewis,Justin Lewis,"Lewis, Justin",J. Lewis,justin-lewis,2002-04-12T00:00:00,Marquette,USA,Marquette/USA,6-7,245.0,0,34.0,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,justin_lewis,2022.0,2023.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
1631172,Ousmane,Dieng,Ousmane Dieng,"Dieng, Ousmane",O. Dieng,ousmane-dieng,2003-05-21T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,6-10,185.0,0,13.0,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,ousmane_dieng,2022.0,2022.0,N,N,Y,2022,1,11,N
